index,date,time,cluster_size,address,day_type
0,2023-05-28,03:00:30,2,Southern Islands,weekend
1,2023-05-28,03:00:30,2,Capella Hotel,weekend
2,2023-05-28,03:00:30,1,"Sentosa (1.247220, 103.837270)",weekend
3,2023-05-28,03:01:00,2,Southern Islands,weekend
4,2023-05-28,03:01:00,1,"Sentosa (1.247220, 103.837270)",weekend
5,2023-05-28,03:01:30,1,Southern Islands,weekend
6,2023-05-28,03:01:30,1,"Sentosa (1.247220, 103.837270)",weekend
7,2023-05-28,03:02:00,1,Southern Islands,weekend
8,2023-05-28,03:02:00,1,"Sentosa (1.247220, 103.837270)",weekend
9,2023-05-28,03:02:30,1,Southern Islands,weekend
10,2023-05-28,03:02:30,1,"Sentosa (1.247220, 103.837270)",weekend
11,2023-05-28,03:03:00,1,Southern Islands,weekend
12,2023-05-28,03:03:00,1,"Sentosa (1.247220, 103.837270)",weekend
13,2023-05-28,03:03:30,1,Capella Hotel,weekend
14,2023-05-28,03:03:30,1,"Sentosa (1.247220, 103.837270)",weekend
15,2023-05-28,03:04:00,1,Capella Hotel,weekend
16,2023-05-28,03:04:00,1,"Sentosa (1.247220, 103.837270)",weekend
17,2023-05-28,03:05:30,1,Sentosa Gateway,weekend
18,2023-05-28,03:05:30,2,Capella Hotel,weekend
19,2023-05-28,03:05:30,1,"Sentosa (1.247220, 103.837270)",weekend
20,2023-05-28,03:06:00,1,Sentosa Gateway,weekend
21,2023-05-28,03:06:00,2,Capella Hotel,weekend
22,2023-05-28,03:06:00,1,"Sentosa (1.247220, 103.837270)",weekend
23,2023-05-28,03:06:30,1,Capella Hotel,weekend
24,2023-05-28,03:06:30,1,"Sentosa (1.247220, 103.837270)",weekend
25,2023-05-28,03:07:00,1,Capella Hotel,weekend
26,2023-05-28,03:07:00,1,"Sentosa (1.247220, 103.837270)",weekend
27,2023-05-28,03:07:30,3,Capella Hotel,weekend
28,2023-05-28,03:07:30,1,"Sentosa (1.247220, 103.837270)",weekend
29,2023-05-28,03:08:00,3,Capella Hotel,weekend
30,2023-05-28,03:08:00,1,"Sentosa (1.247220, 103.837270)",weekend
31,2023-05-28,03:08:30,3,Capella Hotel,weekend
32,2023-05-28,03:08:30,1,"Sentosa (1.247220, 103.837270)",weekend
33,2023-05-28,03:09:00,3,Capella Hotel,weekend
34,2023-05-28,03:09:00,1,"Sentosa (1.247220, 103.837270)",weekend
35,2023-05-28,03:09:30,1,Capella Hotel,weekend
36,2023-05-28,03:09:30,1,"Sentosa (1.247220, 103.837270)",weekend
37,2023-05-28,03:10:00,1,Capella Hotel,weekend
38,2023-05-28,03:10:00,1,"Sentosa (1.247220, 103.837270)",weekend
39,2023-05-28,03:10:30,1,Capella Hotel,weekend
40,2023-05-28,03:10:30,1,"Sentosa (1.247220, 103.837270)",weekend
41,2023-05-28,03:11:00,1,Capella Hotel,weekend
42,2023-05-28,03:11:00,1,"Sentosa (1.247220, 103.837270)",weekend
43,2023-05-28,03:11:30,1,Capella Hotel,weekend
44,2023-05-28,03:11:30,1,"Sentosa (1.247220, 103.837270)",weekend
45,2023-05-28,03:12:00,1,Capella Hotel,weekend
46,2023-05-28,03:12:00,1,"Sentosa (1.247220, 103.837270)",weekend
47,2023-05-28,03:12:30,1,Capella Hotel,weekend
48,2023-05-28,03:12:30,1,"Sentosa (1.247220, 103.837270)",weekend
49,2023-05-28,03:13:00,1,Sentosa Gateway,weekend
50,2023-05-28,03:13:00,1,Capella Hotel,weekend
51,2023-05-28,03:13:00,1,"Sentosa (1.247220, 103.837270)",weekend
52,2023-05-28,03:13:30,1,Sentosa Gateway,weekend
53,2023-05-28,03:13:30,1,Capella Hotel,weekend
54,2023-05-28,03:13:30,1,"Sentosa (1.247220, 103.837270)",weekend
55,2023-05-28,03:14:00,3,Capella Hotel,weekend
56,2023-05-28,03:14:30,3,Capella Hotel,weekend
57,2023-05-28,03:15:00,3,Capella Hotel,weekend
58,2023-05-28,03:15:30,2,Capella Hotel,weekend
59,2023-05-28,03:16:00,2,Capella Hotel,weekend
60,2023-05-28,03:16:30,3,Capella Hotel,weekend
61,2023-05-28,03:17:00,3,Capella Hotel,weekend
62,2023-05-28,03:17:30,3,Capella Hotel,weekend
63,2023-05-28,03:18:00,3,Capella Hotel,weekend
64,2023-05-28,03:18:30,2,Sentosa Gateway,weekend
65,2023-05-28,03:18:30,3,Capella Hotel,weekend
66,2023-05-28,03:19:00,2,Sentosa Gateway,weekend
67,2023-05-28,03:19:00,3,Capella Hotel,weekend
68,2023-05-28,03:19:30,1,Southern Islands,weekend
69,2023-05-28,03:19:30,1,Siloso Rd,weekend
70,2023-05-28,03:19:30,2,Capella Hotel,weekend
71,2023-05-28,03:20:00,1,Southern Islands,weekend
72,2023-05-28,03:20:00,1,11-21 Siloso Rd,weekend
73,2023-05-28,03:20:00,2,Capella Hotel,weekend
