index,date,time,cluster_size,address,day_type
0,2023-05-28,11:01:00,3,Sentosa Gateway,weekend
1,2023-05-28,11:01:00,1,Straits of Singapore,weekend
2,2023-05-28,11:01:00,2,"8 Sentosa Gateway, 098269",weekend
3,2023-05-28,11:01:00,1,"8 Sentosa Gateway, 098269",weekend
4,2023-05-28,11:01:00,3,Southern Islands,weekend
5,2023-05-28,11:01:00,1,Gateway Avenue,weekend
6,2023-05-28,11:01:00,1,Beach View Road,weekend
7,2023-05-28,11:01:00,2,"Carpark (1.249570, 103.827800)",weekend
8,2023-05-28,11:01:00,1,Ocean Drive,weekend
9,2023-05-28,11:01:00,1,Viva Pilates,weekend
10,2023-05-28,11:01:00,1,Cove Grove,weekend
11,2023-05-28,11:02:00,3,Sentosa Gateway,weekend
12,2023-05-28,11:02:00,1,"8 Sentosa Gateway, 098269",weekend
13,2023-05-28,11:02:00,4,Southern Islands,weekend
14,2023-05-28,11:02:00,1,Siloso Road,weekend
15,2023-05-28,11:02:00,2,"Carpark (1.249570, 103.827800)",weekend
16,2023-05-28,11:02:00,1,Bukit Manis Road,weekend
17,2023-05-28,11:02:00,1,Cove Drive,weekend
18,2023-05-28,11:02:00,1,W Hotel/Quayside Isle,weekend
19,2023-05-28,11:02:00,1,Ocean Way,weekend
20,2023-05-28,11:03:00,1,Sentosa Gateway,weekend
21,2023-05-28,11:03:00,1,"8 Sentosa Gateway, 098269",weekend
22,2023-05-28,11:03:00,4,Southern Islands,weekend
23,2023-05-28,11:03:00,1,Artillery Avenue,weekend
24,2023-05-28,11:03:00,2,"Carpark (1.249570, 103.827800)",weekend
25,2023-05-28,11:03:00,1,Cove Drive,weekend
26,2023-05-28,11:03:00,1,Ocean Way,weekend
27,2023-05-28,11:03:00,1,W Hotel/Quayside Isle,weekend
28,2023-05-28,11:04:00,1,Sentosa Gateway,weekend
29,2023-05-28,11:04:00,1,Sentosa Gateway,weekend
30,2023-05-28,11:04:00,1,"8 Sentosa Gateway, 098269",weekend
31,2023-05-28,11:04:00,1,Gateway Avenue,weekend
32,2023-05-28,11:04:00,3,Southern Islands,weekend
33,2023-05-28,11:04:00,1,Siloso Carpark,weekend
34,2023-05-28,11:04:00,1,Capella Hotel,weekend
35,2023-05-28,11:04:00,1,"Carpark (1.249570, 103.827800)",weekend
36,2023-05-28,11:04:00,2,Cove Avenue,weekend
37,2023-05-28,11:04:00,1,W Hotel/Quayside Isle,weekend
38,2023-05-28,11:05:00,1,Sentosa Gateway,weekend
39,2023-05-28,11:05:00,1,Sentosa Gateway,weekend
40,2023-05-28,11:05:00,1,Straits of Singapore,weekend
41,2023-05-28,11:05:00,1,"8 Sentosa Gateway, 098269",weekend
42,2023-05-28,11:05:00,1,Gateway Avenue,weekend
43,2023-05-28,11:05:00,3,Southern Islands,weekend
44,2023-05-28,11:05:00,1,"Carpark (1.249570, 103.827800)",weekend
45,2023-05-28,11:05:00,2,Allanbrooke Road,weekend
46,2023-05-28,11:05:00,1,Ocean Drive,weekend
47,2023-05-28,11:06:00,2,Sentosa Gateway,weekend
48,2023-05-28,11:06:00,2,"8 Sentosa Gateway, 098269",weekend
49,2023-05-28,11:06:00,1,Gateway Avenue,weekend
50,2023-05-28,11:06:00,1,Southern Islands,weekend
51,2023-05-28,11:06:00,2,Gateway Avenue,weekend
52,2023-05-28,11:06:00,1,Gateway Avenue,weekend
53,2023-05-28,11:06:00,2,Allanbrooke Road,weekend
54,2023-05-28,11:06:00,1,Ocean Drive,weekend
55,2023-05-28,11:07:00,2,"8 Sentosa Gateway, 098269",weekend
56,2023-05-28,11:07:00,3,Southern Islands,weekend
57,2023-05-28,11:07:00,2,Gateway Avenue,weekend
58,2023-05-28,11:07:00,1,Artillery Avenue,weekend
59,2023-05-28,11:07:00,1,Artillery Avenue Street,weekend
60,2023-05-28,11:07:00,1,Allanbrooke Road,weekend
61,2023-05-28,11:07:00,1,Ocean Drive,weekend
62,2023-05-28,11:08:00,1,Straits of Singapore,weekend
63,2023-05-28,11:08:00,3,Southern Islands,weekend
64,2023-05-28,11:08:00,1,Siloso Road,weekend
65,2023-05-28,11:08:00,1,Artillery Avenue,weekend
66,2023-05-28,11:08:00,1,8 Sentosa Gateway,weekend
67,2023-05-28,11:08:00,1,Gateway Avenue,weekend
68,2023-05-28,11:08:00,1,Allanbrooke Road,weekend
69,2023-05-28,11:09:00,1,Straits of Singapore,weekend
70,2023-05-28,11:09:00,2,Straits of Singapore,weekend
71,2023-05-28,11:09:00,1,Gateway Avenue,weekend
72,2023-05-28,11:09:00,1,Gateway Avenue,weekend
73,2023-05-28,11:09:00,2,Southern Islands,weekend
74,2023-05-28,11:09:00,1,Siloso Road,weekend
75,2023-05-28,11:09:00,1,8 Sentosa Gateway,weekend
76,2023-05-28,11:09:00,1,Capella Hotel,weekend
77,2023-05-28,11:09:00,1,Allanbrooke Road,weekend
78,2023-05-28,11:10:00,1,Straits of Singapore,weekend
79,2023-05-28,11:10:00,1,Straits of Singapore,weekend
80,2023-05-28,11:10:00,1,Straits of Singapore,weekend
81,2023-05-28,11:10:00,2,8 Sentosa Gateway,weekend
82,2023-05-28,11:10:00,3,Southern Islands,weekend
83,2023-05-28,11:10:00,3,Southern Islands,weekend
84,2023-05-28,11:10:00,1,Capella Hotel,weekend
85,2023-05-28,11:11:00,2,8 Sentosa Gateway,weekend
86,2023-05-28,11:11:00,2,8 Sentosa Gateway,weekend
87,2023-05-28,11:11:00,1,Gateway Avenue,weekend
88,2023-05-28,11:11:00,5,Southern Islands,weekend
89,2023-05-28,11:11:00,1,Shangri-La Rasa,weekend
90,2023-05-28,11:11:00,1,Capella Hotel,weekend
91,2023-05-28,11:11:00,1,Capella Hotel,weekend
92,2023-05-28,11:12:00,1,Straits of Singapore,weekend
93,2023-05-28,11:12:00,2,8 Sentosa Gateway,weekend
94,2023-05-28,11:12:00,5,Southern Islands,weekend
95,2023-05-28,11:12:00,1,Palawan Beach Walk,weekend
96,2023-05-28,11:13:00,1,Sentosa Gateway,weekend
97,2023-05-28,11:13:00,1,Sentosa Gateway,weekend
98,2023-05-28,11:13:00,1,Straits of Singapore,weekend
99,2023-05-28,11:13:00,1,Straits of Singapore,weekend
100,2023-05-28,11:13:00,1,Gateway Avenue,weekend
101,2023-05-28,11:13:00,1,Gateway Avenue,weekend
102,2023-05-28,11:13:00,2,8 Sentosa Gateway,weekend
103,2023-05-28,11:13:00,5,Southern Islands,weekend
104,2023-05-28,11:13:00,1,Fort Siloso,weekend
105,2023-05-28,11:13:00,1,Capella Hotel,weekend
106,2023-05-28,11:14:00,1,Straits of Singapore,weekend
107,2023-05-28,11:14:00,1,Straits of Singapore,weekend
108,2023-05-28,11:14:00,2,8 Sentosa Gateway,weekend
109,2023-05-28,11:14:00,1,Southern Islands,weekend
